,2007,Registered Electors,9918917,,
,2007,Voters,7355026,74.2,
,2007,Blank and Invalid Votes,196020,2.7,
,2007,Valid Votes,7159006,97.3,
,2007,New Democracy (ND),2994979,41.8,152
,2007,Pan Hellenic Socialist Movement (PASOK),2727279,38.1,102
,2007,Communist Party of Greece (KKE),583750,8.2,22
,2007,Coalition of the Radical Left (SYRIZA),361101,5.0,14
,2007,Popular Orthodox Rally (LAOS),271809,3.8,10
,2007,Others,220088,3.1,0
01,2007,Registered Electors,173044,,
01,2007,Voters,118208,68.3,
01,2007,Blank and Invalid Votes,3798,3.2,
01,2007,Valid Votes,114410,96.8,
01,2007,New Democracy (ND),54975,48.1,3
01,2007,Pan Hellenic Socialist Movement (PASOK),45488,39.8,1
01,2007,Communist Party of Greece (KKE),4958,4.3,0
01,2007,Popular Orthodox Rally (LAOS),3880,3.4,0
01,2007,Coalition of the Radical Left (SYRIZA),2599,2.3,0
01,2007,Others,2510,2.2,0
02,2007,Registered Electors,118004,,
02,2007,Voters,82042,69.5,
02,2007,Blank and Invalid Votes,2173,2.6,
02,2007,Valid Votes,79869,97.4,
02,2007,Pan Hellenic Socialist Movement (PASOK),36660,45.9,2
02,2007,New Democracy (ND),36541,45.8,1
02,2007,Communist Party of Greece (KKE),2286,2.9,0
02,2007,Coalition of the Radical Left (SYRIZA),1546,1.9,0
02,2007,Popular Orthodox Rally (LAOS),1256,1.6,0
02,2007,Others,1580,2.0,0
03,2007,Registered Electors,112001,,
03,2007,Voters,78869,70.4,
03,2007,Blank and Invalid Votes,2436,3.1,
03,2007,Valid Votes,76433,96.9,
03,2007,Pan Hellenic Socialist Movement (PASOK),37376,48.9,2
03,2007,New Democracy (ND),30549,40.0,1
03,2007,Communist Party of Greece (KKE),2700,3.5,0
03,2007,Popular Orthodox Rally (LAOS),2109,2.8,0
03,2007,Coalition of the Radical Left (SYRIZA),1922,2.5,0
03,2007,Others,1777,2.3,0
04,2007,Registered Electors,119008,,
04,2007,Voters,84346,70.9,
04,2007,Blank and Invalid Votes,2126,2.5,
