DE,2013,Registered Electors,61946900,,,61946900,,,
DE,2013,Voters,44309925,71.5,,44309925,71.5,,
DE,2013,Blank or Invalid Ballots,684883,1.5,,583069,1.3,,
DE,2013,Valid Votes,43625042,98.5,,43726856,98.7,,
DE,2013,Christian Democratic Union/Christian Social Union,19777721,45.3,236,18165446,41.5,75,311
DE,2013,Christian Democratic Union (CDU),16233642,37.2,191,14921877,34.1,64,255
DE,2013,Christian Social Union (CSU),3544079,8.1,45,3243569,7.4,11,56
DE,2013,Social Democratic Party of Germany (SPD),12843458,29.4,58,11252215,25.7,135,193
DE,2013,The Left. (DIE LINKE),3585178,8.2,4,3755699,8.6,60,64
DE,2013,Alliance 90/The Greens (GR&Uuml;NE),3180299,7.3,1,3694057,8.4,62,63
DE,2013,Free Democratic Party (F.D.P.),1028645,2.4,0,2083533,4.8,0,0
DE,2013,Alternative for Germany (AfD),810915,1.9,0,2056985,4.7,0,0
DE,2013,Pirate Party of Germany (PIRATEN),963623,2.2,0,959177,2.2,0,0
DE,2013,National Democratic Party of Germany (NPD),635135,1.5,0,560828,1.3,0,0
DE,2013,Free Voters (FREIE W&Auml;HLER),431640,1.0,0,423977,1.0,0,0
DE,2013,Others,368428,0.8,0,774939,1.8,0,0
W1,2013,Registered Electors,48852964,,,48852964,,,
W1,2013,Voters,35381598,72.4,,35381598,72.4,,
W1,2013,Blank or Invalid Ballots,522489,1.5,,441728,1.2,,
W1,2013,Valid Votes,34859109,98.5,,34939870,98.8,,
W1,2013,Christian Democratic Union/Christian Social Union,16284958,46.7,182,14847489,42.5,70,252
W1,2013,Christian Democratic Union (CDU),12740879,36.5,137,11603920,33.2,59,196
W1,2013,Christian Social Union (CSU),3544079,10.2,45,3243569,9.3,11,56
W1,2013,Social Democratic Party of Germany (SPD),11011645,31.6,55,9582959,27.4,109,164
W1,2013,Alliance 90/The Greens (GR&Uuml;NE),2661934,7.6,0,3149137,9.0,53,53
W1,2013,The Left. (DIE LINKE),1618771,4.6,0,1889030,5.4,32,32
W1,2013,Free Democratic Party (F.D.P.),874001,2.5,0,1831226,5.2,0,0
W1,2013,Alternative for Germany (AfD),702794,2.0,0,1553510,4.4,0,0
W1,2013,Pirate Party of Germany (PIRATEN),733671,2.1,0,736998,2.1,0,0
W1,2013,National Democratic Party of Germany (NPD),357500,1.0,0,333058,1.0,0,0
W1,2013,Free Voters (FREIE W&Auml;HLER),342731,1.0,0,330197,0.9,0,0
W1,2013,Others,271104,0.8,0,686266,2.0,0,0
W2,2013,Registered Electors,50313367,,,50313367,,,
W2,2013,Voters,36451066,72.4,,36451066,72.4,,
W2,2013,Blank or Invalid Ballots,541373,1.5,,459018,1.3,,
W2,2013,Valid Votes,35909693,98.5,,35992048,98.7,,
W2,2013,Christian Democratic Union/Christian Social Union,16655241,46.4,,15184274,42.2,,
W2,2013,Christian Democratic Union (CDU),13111162,36.5,,11940705,33.2,,
