CH,2011,Registered Electors,5124034,,
CH,2011,Voters,2485403,48.5,
CH,2011,Blank and Invalid Ballots,42755,,
CH,2011,Valid Votes,2442648,,
CH,2011,Swiss People's Party (SVP/UDC),641094,26.6,54
CH,2011,Social Democratic Party of Switzerland (SPS/PSS),451236,18.7,46
CH,2011,Radical Liberal Party (FDP/PLR),363855,15.1,30
CH,2011,Christian Democratic People's Party (CVP/PDC),296420,12.3,28
CH,2011,The Greens - Green Party of Switzerland (GPS/PES),203365,8.4,15
CH,2011,Green Liberal Party (GLP/PVL),130042,5.4,12
CH,2011,Conservative Democratic Party of Switzerland (BDP/PBD),130885,5.4,9
CH,2011,Evangelical People's Party (EVP/PEV),48261,2.0,2
CH,2011,Ticino League (Lega),18956,0.8,2
CH,2011,Christian Social Party (CSP/PCS),15023,0.6,1
CH,2011,Federal Democratic Union (EDU/UDF),30729,1.3,0
CH,2011,Swiss Labour Party (PdA/PST),12915,0.5,0
CH,2011,Solidarities (Sol.),8119,0.3,0
CH,2011,Swiss Democrats (SD/DS),4839,0.2,0
CH,2011,Others,55740,2.3,1
ZH,2011,Registered Electors,877817,,
ZH,2011,Voters,410976,46.8,
ZH,2011,Blank and Invalid Ballots,854,,
ZH,2011,Valid Votes,410122,,
ZH,2011,Swiss People's Party (SVP),121646,29.8,11
ZH,2011,Social Democratic Party of Switzerland (SPS),78568,19.3,7
ZH,2011,Free Democratic Party (FDP),47466,11.6,4
ZH,2011,Green Liberal Party (GLP),46821,11.5,4
ZH,2011,The Greens - Green Party of Switzerland (GPS),34221,8.4,3
ZH,2011,Conservative Democratic Party of Switzerland (BDP),21515,5.3,2
ZH,2011,Christian Democratic People's Party (CVP),20507,5.0,2
ZH,2011,Evangelical People's Party (EVP),12515,3.1,1
ZH,2011,Federal Democratic Union (EDU),8839,2.2,0
ZH,2011,Swiss Democrats (SD),1147,0.3,0
ZH,2011,Swiss Labour Party (PdA),974,0.2,0
ZH,2011,Christian Social Party (CSP),639,0.2,0
ZH,2011,Others,12812,3.1,0
BE,2011,Registered Electors,713938,,
BE,2011,Voters,359576,50.4,
BE,2011,Blank and Invalid Ballots,2138,,
BE,2011,Valid Votes,357438,,
BE,2011,Swiss People's Party (SVP/UDC),102456,29.0,8
BE,2011,Social Democratic Party of Switzerland (SPS/PSS),68312,19.3,6
BE,2011,Conservative Democratic Party of Switzerland (BDP/PBD),52593,14.9,4
BE,2011,The Greens - Green Party of Switzerland (GPS/PES),33276,9.4,3
BE,2011,Free Democratic Party (FDP/PLR),30593,8.7,2
BE,2011,Green Liberal Party (GLP/PVL),18702,5.3,2
BE,2011,Evangelical People's Party (EVP/PEV),14751,4.2,1
BE,2011,Federal Democratic Union (EDU/UDF),10971,3.1,0
BE,2011,Christian Democratic People's Party (CVP/PDC),7304,2.1,0
BE,2011,Swiss Democrats (SD/DS),1983,0.6,0
BE,2011,Swiss Labour Party (PdA/PST),1211,0.3,0
BE,2011,Others,11292,3.2,0
LU,2011,Registered Electors,260101,,
LU,2011,Voters,132448,50.9,
LU,2011,Blank and Invalid Ballots,1964,,
LU,2011,Valid Votes,130484,,
LU,2011,Christian Democratic People's Party (CVP),34973,27.1,3
LU,2011,Swiss People's Party (SVP),32378,25.1,2
LU,2011,Free Democratic Party (FDP),23703,18.4,2
LU,2011,Social Democratic Party of Switzerland (SPS),14793,11.5,1
LU,2011,The Greens - Green Party of Switzerland (GPS),10676,8.3,1
LU,2011,Green Liberal Party (GLP),7896,6.1,1
LU,2011,Conservative Democratic Party of Switzerland (BDP),2759,2.1,0
LU,2011,Evangelical People's Party (EVP),962,0.7,0
LU,2011,Swiss Democrats (SD),275,0.2,0
LU,2011,Others,589,0.5,0
UR,2011,Registered Electors,26110,,
UR,2011,Voters,13001,49.8,
UR,2011,Blank and Invalid Ballots,876,,
UR,2011,Valid Votes,12125,,
UR,2011,Free Democratic Party (FDP),9005,74.3,1
UR,2011,Social Democratic Party of Switzerland (SPS),2603,21.5,0
UR,2011,Others,517,4.3,0
SZ,2011,Registered Electors,98193,,
SZ,2011,Voters,49581,50.5,
SZ,2011,Blank and Invalid Ballots,2067,,
SZ,2011,Valid Votes,47514,,
SZ,2011,Swiss People's Party (SVP),18002,38.0,1
SZ,2011,Christian Democratic People's Party (CVP),9741,20.6,1
SZ,2011,Social Democratic Party of Switzerland (SPS),7421,15.7,1
SZ,2011,Free Democratic Party (FDP),7336,15.5,1
SZ,2011,The Greens - Green Party of Switzerland (GPS),1816,3.8,0
SZ,2011,Conservative Democratic Party of Switzerland (BDP),1633,3.4,0
SZ,2011,Evangelical People's Party (EVP),524,1.1,0
SZ,2011,Others,920,1.9,0
OW,2011,Registered Electors,25221,,
OW,2011,Voters,16209,64.3,
