,2010,Registered Electors,7767552,,
,2010,Voters,6929855,89.2,
,2010,Blank and Invalid Votes,402488,5.8,
,2010,Valid Votes,6527367,94.2,
,2010,New Flemish Alliance (N-VA),1135617,17.4,27
,2010,Socialist Party (PS),894543,13.7,26
,2010,Reform Movement (MR),605617,9.3,18
,2010,Christian Democratic & Flemish (CD&V),707986,10.8,17
,2010,Socialist Party. Different (sp.a),602867,9.2,13
,2010,Open VLD (Flemish Liberals and Democrats),563873,8.6,13
,2010,Flemish Interest (VB),506697,7.8,12
,2010,Humanist Democratic Center (CDH),360441,5.5,9
,2010,Ecolo,313047,4.8,8
,2010,Green!,285989,4.4,5
,2010,List Dedecker,150577,2.3,1
,2010,Popular Party (PP),84005,1.3,1
,2010,Workers' Party of Belgium (PVDA/PTB),101088,1.5,0
,2010,National Front (FN),33591,0.5,0
,2010,Others,181429,2.8,0
01,2010,Registered Electors,1280729,,
01,2010,Voters,1147862,89.6,
01,2010,Blank and Invalid Votes,51680,4.5,
01,2010,Valid Votes,1096182,95.5,
01,2010,New Flemish Alliance (N-VA),336631,30.7,8
01,2010,Flemish Interest (VB),177012,16.1,4
01,2010,Christian Democratic & Flemish (CD&V),170260,15.5,4
01,2010,Socialist Party. Different (sp.a),156976,14.3,3
01,2010,Open VLD (Flemish Liberals and Democrats),120935,11.0,3
01,2010,Green!,84314,7.7,2
01,2010,List Dedecker,25081,2.3,0
01,2010,Workers' Party of Belgium (PVDA),22132,2.0,0
01,2010,Others,2841,0.3,0
02,2010,Registered Electors,1016065,,
02,2010,Voters,871155,85.7,
02,2010,Blank and Invalid Votes,37049,4.3,
02,2010,Valid Votes,834106,95.7,
02,2010,Reform Movement (MR),159912,19.2,5
02,2010,Socialist Party (PS),139660,16.7,4
02,2010,New Flemish Alliance (N-VA),101991,12.2,3
02,2010,Humanist Democratic Center (CDH),67324,8.1,2
02,2010,Ecolo,66681,8.0,2
02,2010,Open VLD (Flemish Liberals and Democrats),59840,7.2,2
02,2010,Christian Democratic & Flemish (CD&V),57902,6.9,2
02,2010,Flemish Interest (VB),41917,5.0,1
02,2010,Socialist Party. Different (sp.a),38689,4.6,1
02,2010,Green!,25186,3.0,0
02,2010,Popular Party (PP),21143,2.5,0
02,2010,List Dedecker,9442,1.1,0
02,2010,Workers' Party of Belgium (PTB/PVDA),9313,1.1,0
02,2010,National Front (FN),5476,0.7,0
02,2010,Others,29630,3.6,0
03,2010,Registered Electors,1105123,,
03,2010,Voters,1009091,91.3,
03,2010,Blank and Invalid Votes,53337,5.3,
03,2010,Valid Votes,955754,94.7,
03,2010,New Flemish Alliance (N-VA),269049,28.2,6
03,2010,Open VLD (Flemish Liberals and Democrats),166278,17.4,4
03,2010,Christian Democratic & Flemish (CD&V),147151,15.4,3
03,2010,Socialist Party. Different (sp.a),135212,14.1,3
03,2010,Flemish Interest (VB),117817,12.3,3
03,2010,Green!,70297,7.4,1
