,2017,Registered Electors,3765245,,
,2017,Turnout,2945352,78.2,
,2017,Valid Votes,2926836,,
,2017,Labour Party,800947,27.4,49
,2017,Conservative Party (H&oslash;yre),732895,25.0,45
,2017,Progress Party,444681,15.2,27
,2017,Center Party,302017,10.3,19
,2017,Socialist Left Party,176222,6.0,11
,2017,Liberal Party (Venstre),127910,4.4,8
,2017,Christian Democratic Party (Kristelig Folkeparti),122797,4.2,8
,2017,Green Party,94788,3.2,1
,2017,Red,70522,2.4,1
,2017,Others,54057,1.8,0
01,2017,Registered Electors,216293,,
01,2017,Turnout,162322,75.0,
01,2017,Valid Votes,160820,,
01,2017,Labour Party,51545,32.1,3
01,2017,Conservative Party (H&oslash;yre),38264,23.8,2
01,2017,Progress Party,28181,17.5,2
01,2017,Center Party,13943,8.7,1
01,2017,Socialist Left Party,7036,4.4,1
01,2017,Christian Democratic Party (Kristelig Folkeparti),6811,4.2,0
01,2017,Green Party,4192,2.6,0
01,2017,Liberal Party (Venstre),3878,2.4,0
01,2017,Red,3435,2.1,0
01,2017,Others,3535,2.2,0
02,2017,Registered Electors,417141,,
02,2017,Turnout,338900,81.2,
02,2017,Valid Votes,337028,,
02,2017,Conservative Party (H&oslash;yre),104451,31.0,6
02,2017,Labour Party,88689,26.3,5
02,2017,Progress Party,50741,15.1,3
02,2017,Liberal Party (Venstre),21853,6.5,1
02,2017,Center Party,20219,6.0,1
02,2017,Socialist Left Party,17859,5.3,1
02,2017,Green Party,12459,3.7,0
02,2017,Christian Democratic Party (Kristelig Folkeparti),7839,2.3,0
02,2017,Red,6542,1.9,0
02,2017,Others,6376,1.9,0
03,2017,Registered Electors,460108,,
03,2017,Turnout,368828,80.2,
03,2017,Valid Votes,367101,,
03,2017,Conservative Party (H&oslash;yre),97085,26.4,6
03,2017,Labour Party,104089,28.4,5
03,2017,Progress Party,35037,9.5,2
03,2017,Socialist Left Party,34052,9.3,2
03,2017,Liberal Party (Venstre),30933,8.4,2
03,2017,Red,23083,6.3,1
03,2017,Green Party,21853,6.0,1
03,2017,Christian Democratic Party (Kristelig Folkeparti),7843,2.1,0
03,2017,Center Party,7778,2.1,0
03,2017,Others,5348,1.5,0
04,2017,Registered Electors,149920,,
04,2017,Turnout,114937,76.7,
04,2017,Valid Votes,114080,,
04,2017,Labour Party,40561,35.6,2
04,2017,Center Party,25296,22.2,2
04,2017,Conservative Party (H&oslash;yre),17454,15.3,1
04,2017,Progress Party,13376,11.7,1
04,2017,Socialist Left Party,6528,5.7,1
04,2017,Liberal Party (Venstre),2659,2.3,0
04,2017,Green Party,2215,1.9,0
04,2017,Christian Democratic Party (Kristelig Folkeparti),2051,1.8,0
04,2017,Red,1443,1.3,0
