,2009,Registered Electors,223842,,
,2009,Voters,203281,90.8,
,2009,Blank and Invalid Ballots,13288,6.5,
,2009,Valid Votes,189993,93.5,
,2009,Christian Social People's Party (CSV),65631,38.0,26
,2009,Luxembourg Socialist Workers' Party (LSAP),37210,21.6,13
,2009,Democratic Party (DP),25855,15.0,9
,2009,The Greens,20211,11.7,7
,2009,Alternative Democratic Reform Party (ADR),14034,8.1,4
,2009,The Left,5674,3.3,1
,2009,Communist Party of Luxembourg (KPL),2541,1.5,0
,2009,Others,1394,0.8,0
1,2009,Registered Electors,89898,,
1,2009,Voters,82086,91.3,
1,2009,Blank and Invalid Ballots,5642,6.9,
1,2009,Valid Votes,76444,93.1,
1,2009,Christian Social People's Party (CSV),24027,35.6,9
1,2009,Luxembourg Socialist Workers' Party (LSAP),19002,28.2,7
1,2009,The Greens,6874,10.2,2
1,2009,Democratic Party (DP),6822,10.1,2
1,2009,Alternative Democratic Reform Party (ADR),5336,7.9,2
1,2009,The Left,2786,4.1,1
1,2009,Communist Party of Luxembourg (KPL),1459,2.2,0
1,2009,Others,1140,1.7,0
2,2009,Registered Electors,30814,,
2,2009,Voters,27965,90.8,
2,2009,Blank and Invalid Ballots,1748,6.3,
2,2009,Valid Votes,26217,93.7,
2,2009,Christian Social People's Party (CSV),10290,41.5,4
2,2009,Luxembourg Socialist Workers' Party (LSAP),4026,16.2,1
2,2009,Democratic Party (DP),3827,15.4,1
2,2009,The Greens,3511,14.1,1
2,2009,Alternative Democratic Reform Party (ADR),2359,9.5,0
2,2009,The Left,559,2.3,0
2,2009,Communist Party of Luxembourg (KPL),241,1.0,0
3,2009,Registered Electors,63391,,
3,2009,Voters,56275,88.8,
3,2009,Blank and Invalid Ballots,3435,6.1,
3,2009,Valid Votes,52840,93.9,
3,2009,Christian Social People's Party (CSV),18574,38.6,9
3,2009,Democratic Party (DP),9356,19.4,4
3,2009,Luxembourg Socialist Workers' Party (LSAP),8581,17.8,4
3,2009,The Greens,6357,13.2,3
3,2009,Alternative Democratic Reform Party (ADR),3038,6.3,1
3,2009,The Left,1686,3.5,0
3,2009,Communist Party of Luxembourg (KPL),526,1.1,0
4,2009,Registered Electors,39739,,
4,2009,Voters,36955,93.0,
4,2009,Blank and Invalid Ballots,2463,6.7,
4,2009,Valid Votes,34492,93.3,
4,2009,Christian Social People's Party (CSV),12740,39.6,4
4,2009,Democratic Party (DP),5850,18.2,2
4,2009,Luxembourg Socialist Workers' Party (LSAP),5601,17.4,1
4,2009,The Greens,3469,10.8,1
4,2009,Alternative Democratic Reform Party (ADR),3301,10.3,1
4,2009,The Left,643,2.0,0
4,2009,Communist Party of Luxembourg (KPL),315,1.0,0
4,2009,Others,254,0.8,0
