,2017,Registered Electors,12950685,,
,2017,Voters,10563456,81.6,
,2017,Invalid Votes,47415,0.4,
,2017,Valid Votes,10516041,99.6,
,2017,People's Party for Freedom and Democracy (VVD),2238351,21.3,33
,2017,Party for Freedom (PVV),1372941,13.1,20
,2017,Christian Democratic Appeal (CDA),1301796,12.4,19
,2017,Democrats 66 (D66),1285819,12.2,19
,2017,Green Left (GL),959600,9.1,14
,2017,Socialist Party (SP),955633,9.1,14
,2017,Labour Party (PvdA),599699,5.7,9
,2017,Christian Union (CU),356271,3.4,5
,2017,Party for the Animals (PvdD),335214,3.2,5
,2017,50Plus Party (50PLUS),327131,3.1,4
,2017,Political Reformed Party (SGP),218950,2.1,3
,2017,Denk (DENK),216147,2.1,3
,2017,Forum for Democracy (FvD),187162,1.8,2
,2017,For the Netherlands (VNL),38209,0.4,0
,2017,Pirate Party of the Netherlands (PPNL),35478,0.3,0
,2017,Others,87640,0.8,0
GR,2017,Registered Electors,457906,,
GR,2017,Voters,372136,81.3,
GR,2017,Invalid Votes,1320,0.4,
GR,2017,Valid Votes,370816,99.6,
GR,2017,Socialist Party (SP),51643,13.9,
GR,2017,People's Party for Freedom and Democracy (VVD),51477,13.9,
GR,2017,Democrats 66 (D66),46674,12.6,
GR,2017,Green Left (GL),44067,11.9,
GR,2017,Christian Democratic Appeal (CDA),42889,11.6,
GR,2017,Party for Freedom (PVV),41689,11.2,
GR,2017,Labour Party (PvdA),30814,8.3,
GR,2017,Christian Union (CU),22107,6.0,
GR,2017,Party for the Animals (PvdD),13451,3.6,
GR,2017,50Plus Party (50PLUS),10389,2.8,
GR,2017,Forum for Democracy (FvD),5942,1.6,
GR,2017,Political Reformed Party (SGP),2771,0.7,
GR,2017,Denk (DENK),1755,0.5,
GR,2017,Pirate Party of the Netherlands (PPNL),1666,0.4,
GR,2017,For the Netherlands (VNL),985,0.3,
GR,2017,Others,2497,0.7,
FR,2017,Registered Electors,503110,,
FR,2017,Voters,415012,82.5,
FR,2017,Invalid Votes,1368,0.3,
FR,2017,Valid Votes,413644,99.7,
FR,2017,Christian Democratic Appeal (CDA),78348,18.9,
FR,2017,People's Party for Freedom and Democracy (VVD),70323,17.0,
FR,2017,Party for Freedom (PVV),46494,11.2,
FR,2017,Socialist Party (SP),45944,11.1,
FR,2017,Democrats 66 (D66),40024,9.7,
FR,2017,Labour Party (PvdA),34672,8.4,
FR,2017,Green Left (GL),34559,8.4,
FR,2017,Christian Union (CU),21168,5.1,
FR,2017,Party for the Animals (PvdD),11969,2.9,
FR,2017,50Plus Party (50PLUS),11961,2.9,
FR,2017,Forum for Democracy (FvD),7537,1.8,
FR,2017,Political Reformed Party (SGP),3880,0.9,
FR,2017,For the Netherlands (VNL),1447,0.3,
FR,2017,Pirate Party of the Netherlands (PPNL),1290,0.3,
FR,2017,Denk (DENK),914,0.2,
FR,2017,Others,3114,0.8,
DR,2017,Registered Electors,385263,,
DR,2017,Voters,317404,82.4,
DR,2017,Invalid Votes,962,0.3,
DR,2017,Valid Votes,316442,99.7,
DR,2017,People's Party for Freedom and Democracy (VVD),61555,19.5,
DR,2017,Christian Democratic Appeal (CDA),45692,14.4,
DR,2017,Party for Freedom (PVV),40798,12.9,
DR,2017,Socialist Party (SP),37744,11.9,
DR,2017,Democrats 66 (D66),32412,10.2,
DR,2017,Labour Party (PvdA),27129,8.6,
DR,2017,Green Left (GL),24546,7.8,
DR,2017,Christian Union (CU),14449,4.6,
DR,2017,50Plus Party (50PLUS),11178,3.5,
DR,2017,Party for the Animals (PvdD),8107,2.6,
DR,2017,Forum for Democracy (FvD),5744,1.8,
DR,2017,Political Reformed Party (SGP),2460,0.8,
DR,2017,For the Netherlands (VNL),1084,0.3,
DR,2017,Denk (DENK),900,0.3,
DR,2017,Pirate Party of the Netherlands (PPNL),763,0.2,
DR,2017,Others,1881,0.6,
OV,2017,Registered Electors,874423,,
OV,2017,Voters,730312,83.5,
OV,2017,Invalid Votes,2760,0.4,
OV,2017,Valid Votes,727552,99.6,
OV,2017,Christian Democratic Appeal (CDA),144223,19.8,
