,2010,Registered Electors,12524152,,
,2010,Voters,9442977,75.4,
,2010,Invalid Votes,26976,0.3,
,2010,Valid Votes,9416001,99.7,
,2010,People's Party for Freedom and Democracy (VVD),1929575,20.5,31
,2010,Labour Party (PvdA),1848805,19.6,30
,2010,Party for Freedom (PVV),1454493,15.4,24
,2010,Christian Democratic Appeal (CDA),1281886,13.6,21
,2010,Socialist Party (SP),924696,9.8,15
,2010,Democrats 66 (D66),654167,6.9,10
,2010,Green Left (GL),628096,6.7,10
,2010,Christian Union (CU),305094,3.2,5
,2010,Political Reformed Party (SGP),163581,1.7,2
,2010,Party for the Animals (PvdD),122317,1.3,2
,2010,Proud of the Netherlands (TON),52937,0.6,0
,2010,Others,50354,0.5,0
GR,2010,Registered Electors,452379,,
GR,2010,Voters,340179,75.2,
GR,2010,Invalid Votes,889,0.3,
GR,2010,Valid Votes,339290,99.7,
GR,2010,Labour Party (PvdA),93631,27.6,
GR,2010,People's Party for Freedom and Democracy (VVD),49041,14.5,
GR,2010,Socialist Party (SP),39569,11.7,
GR,2010,Party for Freedom (PVV),38559,11.4,
GR,2010,Christian Democratic Appeal (CDA),37688,11.1,
GR,2010,Green Left (GL),28297,8.3,
GR,2010,Democrats 66 (D66),21952,6.5,
GR,2010,Christian Union (CU),20743,6.1,
GR,2010,Party for the Animals (PvdD),4960,1.5,
GR,2010,Political Reformed Party (SGP),1706,0.5,
GR,2010,Proud of the Netherlands (TON),1273,0.4,
GR,2010,Others,1871,0.6,
FR,2010,Registered Electors,496269,,
FR,2010,Voters,382768,77.1,
FR,2010,Invalid Votes,830,0.2,
FR,2010,Valid Votes,381938,99.8,
FR,2010,Labour Party (PvdA),94728,24.8,
FR,2010,Christian Democratic Appeal (CDA),69394,18.2,
FR,2010,People's Party for Freedom and Democracy (VVD),59139,15.5,
FR,2010,Socialist Party (SP),43868,11.5,
FR,2010,Party for Freedom (PVV),43416,11.4,
FR,2010,Green Left (GL),23866,6.2,
FR,2010,Christian Union (CU),19507,5.1,
FR,2010,Democrats 66 (D66),18025,4.7,
FR,2010,Party for the Animals (PvdD),4151,1.1,
FR,2010,Political Reformed Party (SGP),2195,0.6,
FR,2010,Proud of the Netherlands (TON),1451,0.4,
FR,2010,Others,2198,0.6,
DR,2010,Registered Electors,380106,,
DR,2010,Voters,290420,76.4,
DR,2010,Invalid Votes,594,0.2,
DR,2010,Valid Votes,289826,99.8,
DR,2010,Labour Party (PvdA),75850,26.2,
DR,2010,People's Party for Freedom and Democracy (VVD),55630,19.2,
DR,2010,Christian Democratic Appeal (CDA),40079,13.8,
DR,2010,Party for Freedom (PVV),37807,13.0,
DR,2010,Socialist Party (SP),28400,9.8,
DR,2010,Green Left (GL),16992,5.9,
DR,2010,Democrats 66 (D66),15036,5.2,
DR,2010,Christian Union (CU),12523,4.3,
DR,2010,Party for the Animals (PvdD),3162,1.1,
DR,2010,Proud of the Netherlands (TON),1555,0.5,
DR,2010,Political Reformed Party (SGP),1340,0.5,
DR,2010,Others,1452,0.5,
OV,2010,Registered Electors,851426,,
OV,2010,Voters,652347,76.6,
OV,2010,Invalid Votes,1491,0.2,
OV,2010,Valid Votes,650856,99.8,
OV,2010,Christian Democratic Appeal (CDA),132669,20.4,
OV,2010,Labour Party (PvdA),124432,19.1,
OV,2010,People's Party for Freedom and Democracy (VVD),109685,16.9,
OV,2010,Party for Freedom (PVV),81775,12.6,
OV,2010,Socialist Party (SP),60448,9.3,
OV,2010,Christian Union (CU),40248,6.2,
OV,2010,Democrats 66 (D66),38171,5.9,
OV,2010,Green Left (GL),34887,5.4,
OV,2010,Political Reformed Party (SGP),16337,2.5,
OV,2010,Party for the Animals (PvdD),5664,0.9,
OV,2010,Proud of the Netherlands (TON),3431,0.5,
OV,2010,Others,3109,0.5,
FL,2010,Registered Electors,275347,,
FL,2010,Voters,202814,73.7,
FL,2010,Invalid Votes,604,0.3,
FL,2010,Valid Votes,202210,99.7,
FL,2010,People's Party for Freedom and Democracy (VVD),49468,24.5,
FL,2010,Labour Party (PvdA),38358,19.0,
FL,2010,Party for Freedom (PVV),32825,16.2,
FL,2010,Christian Democratic Appeal (CDA),21433,10.6,
FL,2010,Socialist Party (SP),17295,8.6,
FL,2010,Green Left (GL),11345,5.6,
FL,2010,Democrats 66 (D66),11039,5.5,
FL,2010,Christian Union (CU),9884,4.9,
FL,2010,Political Reformed Party (SGP),4993,2.5,
FL,2010,Party for the Animals (PvdD),2747,1.4,
FL,2010,Proud of the Netherlands (TON),1469,0.7,
FL,2010,Others,1354,0.7,
GE,2010,Registered Electors,1523256,,
GE,2010,Voters,1176534,77.2,
GE,2010,Invalid Votes,2640,0.2,
GE,2010,Valid Votes,1173894,99.8,
GE,2010,People's Party for Freedom and Democracy (VVD),228168,19.4,
GE,2010,Labour Party (PvdA),219906,18.7,
GE,2010,Christian Democratic Appeal (CDA),183827,15.7,
GE,2010,Party for Freedom (PVV),158832,13.5,
GE,2010,Socialist Party (SP),113636,9.7,
GE,2010,Green Left (GL),77558,6.6,
GE,2010,Democrats 66 (D66),77406,6.6,
GE,2010,Christian Union (CU),49661,4.2,
GE,2010,Political Reformed Party (SGP),39872,3.4,
GE,2010,Party for the Animals (PvdD),13416,1.1,
GE,2010,Proud of the Netherlands (TON),5289,0.5,
GE,2010,Others,6323,0.5,
UT,2010,Registered Electors,912434,,
UT,2010,Voters,723759,79.3,
UT,2010,Invalid Votes,1835,0.3,
UT,2010,Valid Votes,721924,99.7,
UT,2010,People's Party for Freedom and Democracy (VVD),167652,23.2,
UT,2010,Labour Party (PvdA),130668,18.1,
UT,2010,Party for Freedom (PVV),90392,12.5,
UT,2010,Christian Democratic Appeal (CDA),86569,12.0,
UT,2010,Democrats 66 (D66),66745,9.2,
UT,2010,Green Left (GL),63903,8.9,
UT,2010,Socialist Party (SP),51312,7.1,
UT,2010,Christian Union (CU),33099,4.6,
UT,2010,Political Reformed Party (SGP),15925,2.2,
UT,2010,Party for the Animals (PvdD),8753,1.2,
UT,2010,Proud of the Netherlands (TON),3097,0.4,
UT,2010,Others,3809,0.5,
NH,2010,Registered Electors,1976806,,
NH,2010,Voters,1493104,75.5,
NH,2010,Invalid Votes,4814,0.3,
NH,2010,Valid Votes,1488290,99.7,
NH,2010,Labour Party (PvdA),351739,23.6,
NH,2010,People's Party for Freedom and Democracy (VVD),349972,23.5,
NH,2010,Party for Freedom (PVV),201629,13.5,
NH,2010,Christian Democratic Appeal (CDA),133339,9.0,
NH,2010,Democrats 66 (D66),132263,8.9,
NH,2010,Green Left (GL),127605,8.6,
NH,2010,Socialist Party (SP),125049,8.4,
NH,2010,Party for the Animals (PvdD),24165,1.6,
NH,2010,Christian Union (CU),21866,1.5,
NH,2010,Proud of the Netherlands (TON),8441,0.6,
NH,2010,Political Reformed Party (SGP),3398,0.2,
NH,2010,Others,8824,0.6,
ZH,2010,Registered Electors,2634280,,
ZH,2010,Voters,1952126,74.1,
ZH,2010,Invalid Votes,7663,0.4,
ZH,2010,Valid Votes,1944463,99.6,
ZH,2010,People's Party for Freedom and Democracy (VVD),436436,22.4,
ZH,2010,Labour Party (PvdA),361817,18.6,
ZH,2010,Party for Freedom (PVV),328118,16.9,
ZH,2010,Christian Democratic Appeal (CDA),217532,11.2,
ZH,2010,Socialist Party (SP),159076,8.2,
ZH,2010,Democrats 66 (D66),144844,7.4,
ZH,2010,Green Left (GL),124051,6.4,
ZH,2010,Christian Union (CU),70277,3.6,
ZH,2010,Political Reformed Party (SGP),53247,2.7,
ZH,2010,Party for the Animals (PvdD),28957,1.5,
ZH,2010,Proud of the Netherlands (TON),10557,0.5,
ZH,2010,Others,9551,0.5,
ZE,2010,Registered Electors,288818,,
ZE,2010,Voters,221744,76.8,
ZE,2010,Invalid Votes,467,0.2,
ZE,2010,Valid Votes,221277,99.8,
ZE,2010,People's Party for Freedom and Democracy (VVD),38738,17.5,
ZE,2010,Labour Party (PvdA),38549,17.4,
ZE,2010,Christian Democratic Appeal (CDA),36085,16.3,
ZE,2010,Party for Freedom (PVV),33141,15.0,
ZE,2010,Socialist Party (SP),20393,9.2,
ZE,2010,Political Reformed Party (SGP),18990,8.6,
ZE,2010,Green Left (GL),10698,4.8,
ZE,2010,Democrats 66 (D66),9526,4.3,
ZE,2010,Christian Union (CU),9469,4.3,
ZE,2010,Party for the Animals (PvdD),3045,1.4,
ZE,2010,Proud of the Netherlands (TON),1621,0.7,
ZE,2010,Others,1022,0.5,
NB,2010,Registered Electors,1861367,,
NB,2010,Voters,1371576,73.7,
NB,2010,Invalid Votes,3433,0.3,
NB,2010,Valid Votes,1368143,99.7,
NB,2010,People's Party for Freedom and Democracy (VVD),287483,21.0,
NB,2010,Party for Freedom (PVV),238185,17.4,
NB,2010,Christian Democratic Appeal (CDA),221959,16.2,
NB,2010,Labour Party (PvdA),220265,16.1,
NB,2010,Socialist Party (SP),183720,13.4,
NB,2010,Democrats 66 (D66),89594,6.5,
NB,2010,Green Left (GL),75610,5.5,
NB,2010,Party for the Animals (PvdD),14868,1.1,
NB,2010,Christian Union (CU),13842,1.0,
NB,2010,Proud of the Netherlands (TON),10223,0.7,
NB,2010,Political Reformed Party (SGP),5178,0.4,
NB,2010,Others,7216,0.5,
LI,2010,Registered Electors,871664,,
LI,2010,Voters,635606,72.9,
LI,2010,Invalid Votes,1716,0.3,
LI,2010,Valid Votes,633890,99.7,
LI,2010,Party for Freedom (PVV),169814,26.8,
LI,2010,Christian Democratic Appeal (CDA),101312,16.0,
LI,2010,Labour Party (PvdA),98862,15.6,
LI,2010,People's Party for Freedom and Democracy (VVD),98163,15.5,
LI,2010,Socialist Party (SP),81930,12.9,
LI,2010,Green Left (GL),33284,5.3,
LI,2010,Democrats 66 (D66),29566,4.7,
LI,2010,Party for the Animals (PvdD),8429,1.3,
LI,2010,Proud of the Netherlands (TON),4530,0.7,
LI,2010,Christian Union (CU),3975,0.6,
LI,2010,Political Reformed Party (SGP),400,0.1,
LI,2010,Others,3625,0.6,
