,,2011,,Registered Electors,4079910,,,,
,,2011,,Voters,3579675,87.7,,,
,,2011,,Blank or Invalid Ballots,34307,1.0,,,
,,2011,,Valid Votes,3545368,99.0,,,
,,2011,V,Liberal Party of Denmark (Venstre),947725,26.7,42,5,47
,,2011,A,Social Democratic Party,879615,24.8,38,6,44
,,2011,O,Danish People's Party,436726,12.3,17,5,22
,,2011,B,Danish Social-Liberal Party (Radikale Venstre),336698,9.5,12,5,17
,,2011,F,Socialist People's Party,326192,9.2,11,5,16
,,2011,&Oslash;,Unity List - Red-Green Alliance,236860,6.7,7,5,12
,,2011,I,Liberal Alliance,176585,5.0,5,4,9
,,2011,C,Conservative People's Party,175047,4.9,3,5,8
,,2011,K,Christian Democrats,28070,0.8,0,0,0
,,2011,,Independent Candidates,1850,0.1,0,0,0
,,2011,,Faroe Islands,-,-,-,-,2
,,2011,,Greenland,-,-,-,-,2
01,,2011,,Registered Electors,1215700,,,,
01,,2011,,Voters,1068113,87.9,,,
01,,2011,,Blank or Invalid Ballots,10226,1.0,,,
01,,2011,,Valid Votes,1057887,99.0,,,
01,,2011,V,Liberal Party of Denmark (Venstre),234041,22.1,10,1,11
01,,2011,A,Social Democratic Party,226245,21.4,10,0,10
01,,2011,B,Danish Social-Liberal Party (Radikale Venstre),140302,13.3,5,2,7
01,,2011,&Oslash;,Unity List - Red-Green Alliance,111106,10.5,4,1,5
01,,2011,O,Danish People's Party,109582,10.4,3,2,5
01,,2011,F,Socialist People's Party,103660,9.8,4,1,5
01,,2011,C,Conservative People's Party,65370,6.2,1,2,3
01,,2011,I,Liberal Alliance,62707,5.9,2,1,3
01,,2011,K,Christian Democrats,4123,0.4,0,0,0
01,,2011,,Independent Candidates,751,0.1,0,0,0
02,,2011,,Registered Electors,1499232,,,,
02,,2011,,Voters,1312133,87.5,,,
02,,2011,,Blank or Invalid Ballots,13511,1.0,,,
02,,2011,,Valid Votes,1298622,99.0,,,
02,,2011,V,Liberal Party of Denmark (Venstre),365881,28.2,16,2,18
02,,2011,A,Social Democratic Party,332085,25.6,14,3,17
02,,2011,O,Danish People's Party,191215,14.7,8,2,10
02,,2011,F,Socialist People's Party,119659,9.2,4,2,6
02,,2011,B,Danish Social-Liberal Party (Radikale Venstre),96240,7.4,3,2,5
02,,2011,&Oslash;,Unity List - Red-Green Alliance,67139,5.2,2,2,4
02,,2011,I,Liberal Alliance,58933,4.5,2,1,3
02,,2011,C,Conservative People's Party,58801,4.5,1,2,3
02,,2011,K,Christian Democrats,8066,0.6,0,0,0
02,,2011,,Independent Candidates,603,0.0,0,0,0
03,,2011,,Registered Electors,1364978,,,,
03,,2011,,Voters,1199429,87.9,,,
03,,2011,,Blank or Invalid Ballots,10570,0.9,,,
03,,2011,,Valid Votes,1188859,99.1,,,
03,,2011,V,Liberal Party of Denmark (Venstre),347803,29.3,16,2,18
03,,2011,A,Social Democratic Party,321285,27.0,14,3,17
03,,2011,O,Danish People's Party,135929,11.4,6,1,7
03,,2011,F,Socialist People's Party,102873,8.7,3,2,5
03,,2011,B,Danish Social-Liberal Party (Radikale Venstre),100156,8.4,4,1,5
03,,2011,&Oslash;,Unity List - Red-Green Alliance,58615,4.9,1,2,3
03,,2011,I,Liberal Alliance,54945,4.6,1,2,3
03,,2011,C,Conservative People's Party,50876,4.3,1,1,2
03,,2011,K,Christian Democrats,15881,1.3,0,0,0
03,,2011,,Independent Candidates,496,0.0,0,0,0
01,01,2011,,Registered Electors,498350,,,,
01,01,2011,,Voters,430663,86.4,,,
01,01,2011,,Blank or Invalid Ballots,4458,1.0,,,
01,01,2011,,Valid Votes,426205,99.0,,,
01,01,2011,A,Social Democratic Party,80705,18.9,3,0,3
01,01,2011,B,Danish Social-Liberal Party (Radikale Venstre),71264,16.7,3,0,3
01,01,2011,&Oslash;,Unity List - Red-Green Alliance,70831,16.6,3,0,3
01,01,2011,V,Liberal Party of Denmark (Venstre),64914,15.2,2,1,3
01,01,2011,F,Socialist People's Party,52870,12.4,2,1,3
01,01,2011,O,Danish People's Party,35887,8.4,1,1,2
01,01,2011,I,Liberal Alliance,24882,5.8,1,0,1
01,01,2011,C,Conservative People's Party,23262,5.5,0,1,1
01,01,2011,K,Christian Democrats,1185,0.3,0,0,0
01,01,2011,,Independent Candidates,405,0.1,0,0,0
01,02,2011,,Registered Electors,363143,,,,
01,02,2011,,Voters,319905,88.1,,,
01,02,2011,,Blank or Invalid Ballots,3177,1.0,,,
01,02,2011,,Valid Votes,316728,99.0,,,
01,02,2011,A,Social Democratic Party,81557,25.7,4,0,4
01,02,2011,V,Liberal Party of Denmark (Venstre),69948,22.1,3,0,3
01,02,2011,O,Danish People's Party,40444,12.8,1,1,2
01,02,2011,B,Danish Social-Liberal Party (Radikale Venstre),33992,10.7,1,1,2
01,02,2011,F,Socialist People's Party,27767,8.8,1,0,1
01,02,2011,&Oslash;,Unity List - Red-Green Alliance,23221,7.3,1,0,1
01,02,2011,C,Conservative People's Party,21763,6.9,1,0,1
01,02,2011,I,Liberal Alliance,16703,5.3,0,1,1
01,02,2011,K,Christian Democrats,1086,0.3,0,0,0
01,02,2011,,Independent Candidates,247,0.1,0,0,0
01,03,2011,,Registered Electors,321783,,,,
01,03,2011,,Voters,289902,90.1,,,
01,03,2011,,Blank or Invalid Ballots,2312,0.8,,,
01,03,2011,,Valid Votes,287590,99.2,,,
01,03,2011,V,Liberal Party of Denmark (Venstre),91870,31.9,4,0,4
01,03,2011,A,Social Democratic Party,54182,18.8,2,0,2
01,03,2011,B,Danish Social-Liberal Party (Radikale Venstre),33537,11.7,1,1,2
01,03,2011,O,Danish People's Party,30279,10.5,1,0,1
01,03,2011,F,Socialist People's Party,21012,7.3,1,0,1
01,03,2011,I,Liberal Alliance,20613,7.2,1,0,1
01,03,2011,C,Conservative People's Party,19765,6.9,0,1,1
01,03,2011,&Oslash;,Unity List - Red-Green Alliance,15062,5.2,0,1,1
01,03,2011,K,Christian Democrats,1171,0.4,0,0,0
01,03,2011,,Independent Candidates,99,0.0,0,0,0
01,04,2011,,Registered Electors,32424,,,,
01,04,2011,,Voters,27643,85.3,,,
01,04,2011,,Blank or Invalid Ballots,279,1.0,,,
01,04,2011,,Valid Votes,27364,99.0,,,
01,04,2011,A,Social Democratic Party,9801,35.8,1,0,1
01,04,2011,V,Liberal Party of Denmark (Venstre),7309,26.7,1,0,1
