,2009,Registered Electors,3530785,,
,2009,Turnout,2696366,76.4,
,2009,Valid Votes,2682903,,
,2009,Labour Party,949049,35.4,64
,2009,Progress Party,614717,22.9,41
,2009,Conservative Party (H&oslash;yre),462458,17.2,30
,2009,Socialist Left Party,166361,6.2,11
,2009,Center Party,165006,6.2,11
,2009,Christian Democratic Party (Kristelig Folkeparti),148748,5.5,10
,2009,Liberal Party (Venstre),104144,3.9,2
,2009,Red,36219,1.3,0
,2009,Others,36201,1.3,0
01,2009,Registered Electors,201989,,
01,2009,Turnout,149924,74.2,
01,2009,Valid Votes,148988,,
01,2009,Labour Party,58613,39.3,4
01,2009,Progress Party,38853,26.1,3
01,2009,Conservative Party (H&oslash;yre),22041,14.8,1
01,2009,Christian Democratic Party (Kristelig Folkeparti),8589,5.8,1
01,2009,Center Party,7250,4.9,0
01,2009,Socialist Left Party,6501,4.4,0
01,2009,Liberal Party (Venstre),3739,2.5,0
01,2009,Red,1041,0.7,0
01,2009,Others,2361,1.6,0
02,2009,Registered Electors,375622,,
02,2009,Turnout,302021,80.4,
02,2009,Valid Votes,300586,,
02,2009,Labour Party,101241,33.7,5
02,2009,Progress Party,73300,24.4,4
02,2009,Conservative Party (H&oslash;yre),69505,23.1,4
02,2009,Socialist Left Party,17040,5.7,1
02,2009,Liberal Party (Venstre),14688,4.9,1
02,2009,Christian Democratic Party (Kristelig Folkeparti),9308,3.1,1
02,2009,Center Party,9435,3.1,0
02,2009,Red,2566,0.9,0
02,2009,Others,3503,1.2,0
03,2009,Registered Electors,416168,,
03,2009,Turnout,324256,77.9,
03,2009,Valid Votes,323116,,
03,2009,Labour Party,113103,35.0,6
03,2009,Conservative Party (H&oslash;yre),69999,21.7,4
03,2009,Progress Party,56953,17.6,3
03,2009,Socialist Left Party,33205,10.3,2
03,2009,Liberal Party (Venstre),20784,6.4,1
03,2009,Christian Democratic Party (Kristelig Folkeparti),8786,2.7,1
03,2009,Red,12917,4.0,0
03,2009,Center Party,3126,1.0,0
03,2009,Others,4243,1.3,0
04,2009,Registered Electors,146649,,
04,2009,Turnout,108679,74.1,
04,2009,Valid Votes,107966,,
04,2009,Labour Party,50855,47.1,4
04,2009,Progress Party,19326,17.9,1
04,2009,Center Party,11096,10.3,1
04,2009,Conservative Party (H&oslash;yre),10994,10.2,1
04,2009,Socialist Left Party,7078,6.6,1
04,2009,Christian Democratic Party (Kristelig Folkeparti),2652,2.5,0
04,2009,Liberal Party (Venstre),2650,2.5,0
04,2009,Red,630,0.6,0
04,2009,Others,2685,2.5,0
05,2009,Registered Electors,141243,,
05,2009,Turnout,104848,74.2,
05,2009,Valid Votes,104286,,
05,2009,Labour Party,47728,45.8,3
05,2009,Progress Party,18272,17.5,1
05,2009,Center Party,12912,12.4,1
05,2009,Conservative Party (H&oslash;yre),11643,11.2,1
05,2009,Socialist Left Party,5367,5.1,1
05,2009,Christian Democratic Party (Kristelig Folkeparti),3182,3.1,0
05,2009,Liberal Party (Venstre),3103,3.0,0
05,2009,Red,612,0.6,0
05,2009,Others,1467,1.4,0
06,2009,Registered Electors,188044,,
06,2009,Turnout,142864,76.0,
06,2009,Valid Votes,142249,,
06,2009,Labour Party,52751,37.1,4
06,2009,Progress Party,35764,25.1,2
06,2009,Conservative Party (H&oslash;yre),27588,19.4,2
06,2009,Center Party,8842,6.2,1
06,2009,Socialist Left Party,6514,4.6,0
06,2009,Christian Democratic Party (Kristelig Folkeparti),4500,3.2,0
06,2009,Liberal Party (Venstre),4324,3.0,0
06,2009,Red,884,0.6,0
06,2009,Others,1082,0.8,0
07,2009,Registered Electors,171423,,
07,2009,Turnout,131788,76.9,
07,2009,Valid Votes,131117,,
07,2009,Labour Party,44169,33.7,3
07,2009,Progress Party,35687,27.2,2
07,2009,Conservative Party (H&oslash;yre),25752,19.6,1
07,2009,Socialist Left Party,8551,6.5,1
07,2009,Christian Democratic Party (Kristelig Folkeparti),6164,4.7,0
07,2009,Center Party,4257,3.2,0
07,2009,Liberal Party (Venstre),3944,3.0,0
07,2009,Red,848,0.6,0
07,2009,Others,1745,1.3,0
08,2009,Registered Electors,126972,,
08,2009,Turnout,94765,74.6,
08,2009,Valid Votes,94333,,
08,2009,Labour Party,39296,41.7,3
08,2009,Progress Party,21708,23.0,1
08,2009,Conservative Party (H&oslash;yre),12405,13.2,1
08,2009,Christian Democratic Party (Kristelig Folkeparti),6239,6.6,1
08,2009,Center Party,5184,5.5,0
08,2009,Socialist Left Party,5020,5.3,0
08,2009,Liberal Party (Venstre),2374,2.5,0
08,2009,Red,1147,1.2,0
08,2009,Others,960,1.0,0
09,2009,Registered Electors,79489,,
09,2009,Turnout,59871,75.3,
09,2009,Valid Votes,59623,,
09,2009,Labour Party,19377,32.5,1
09,2009,Progress Party,15538,26.1,1
09,2009,Conservative Party (H&oslash;yre),9721,16.3,1
09,2009,Christian Democratic Party (Kristelig Folkeparti),6663,11.2,1
09,2009,Center Party,2609,4.4,0
09,2009,Socialist Left Party,2588,4.3,0
09,2009,Liberal Party (Venstre),2054,3.4,0
09,2009,Red,377,0.6,0
09,2009,Others,696,1.2,0
10,2009,Registered Electors,121754,,
10,2009,Turnout,92632,76.1,
10,2009,Valid Votes,92378,,
10,2009,Progress Party,25296,27.4,2
10,2009,Labour Party,24450,26.5,1
10,2009,Conservative Party (H&oslash;yre),16214,17.6,1
10,2009,Christian Democratic Party (Kristelig Folkeparti),14337,15.5,1
10,2009,Socialist Left Party,3647,3.9,1
10,2009,Center Party,3296,3.6,0
10,2009,Liberal Party (Venstre),2876,3.1,0
10,2009,Red,427,0.5,0
10,2009,Others,1835,2.0,0
11,2009,Registered Electors,296220,,
11,2009,Turnout,227992,77.0,
11,2009,Valid Votes,226897,,
11,2009,Progress Party,60030,26.5,4
11,2009,Labour Party,59145,26.1,3
11,2009,Conservative Party (H&oslash;yre),44289,19.5,3
11,2009,Christian Democratic Party (Kristelig Folkeparti),25541,11.3,1
11,2009,Center Party,13144,5.8,1
11,2009,Socialist Left Party,10609,4.7,1
11,2009,Liberal Party (Venstre),10053,4.4,0
11,2009,Red,908,0.4,0
11,2009,Others,3178,1.4,0
12,2009,Registered Electors,344321,,
12,2009,Turnout,269613,78.3,
12,2009,Valid Votes,268033,,
12,2009,Labour Party,81636,30.5,5
12,2009,Progress Party,61147,22.8,4
12,2009,Conservative Party (H&oslash;yre),54066,20.2,3
12,2009,Christian Democratic Party (Kristelig Folkeparti),19138,7.1,1
12,2009,Center Party,14768,5.5,1
12,2009,Socialist Left Party,14698,5.5,1
12,2009,Liberal Party (Venstre),12361,4.6,0
12,2009,Red,6794,2.5,0
12,2009,Others,3425,1.3,0
14,2009,Registered Electors,78071,,
14,2009,Turnout,58951,75.5,
14,2009,Valid Votes,58706,,
14,2009,Labour Party,17375,29.6,2
14,2009,Center Party,14782,25.2,1
14,2009,Progress Party,9287,15.8,1
14,2009,Conservative Party (H&oslash;yre),7112,12.1,1
14,2009,Christian Democratic Party (Kristelig Folkeparti),3984,6.8,0
14,2009,Socialist Left Party,3418,5.8,0
14,2009,Liberal Party (Venstre),1952,3.3,0
14,2009,Red,541,0.9,0
14,2009,Others,255,0.4,0
15,2009,Registered Electors,184975,,
15,2009,Turnout,139350,75.3,
15,2009,Valid Votes,138668,,
15,2009,Labour Party,42542,30.7,3
15,2009,Progress Party,37967,27.4,3
15,2009,Conservative Party (H&oslash;yre),22356,16.1,1
15,2009,Center Party,11879,8.6,1
15,2009,Christian Democratic Party (Kristelig Folkeparti),11713,8.4,1
15,2009,Liberal Party (Venstre),5298,3.8,0
15,2009,Socialist Left Party,5279,3.8,0
15,2009,Red,653,0.5,0
15,2009,Others,981,0.7,0
16,2009,Registered Electors,213863,,
16,2009,Turnout,163345,76.4,
16,2009,Valid Votes,162536,,
16,2009,Labour Party,66614,41.0,4
16,2009,Progress Party,31885,19.6,2
16,2009,Conservative Party (H&oslash;yre),22587,13.9,1
16,2009,Socialist Left Party,12852,7.9,1
16,2009,Center Party,11803,7.3,1
16,2009,Christian Democratic Party (Kristelig Folkeparti),6189,3.8,1
16,2009,Liberal Party (Venstre),5871,3.6,0
16,2009,Red,2057,1.3,0
16,2009,Others,2678,1.6,0
17,2009,Registered Electors,97830,,
17,2009,Turnout,72835,74.5,
17,2009,Valid Votes,72405,,
17,2009,Labour Party,31466,43.5,3
17,2009,Progress Party,12641,17.5,1
17,2009,Center Party,11259,15.6,1
17,2009,Conservative Party (H&oslash;yre),6465,8.9,1
17,2009,Socialist Left Party,4685,6.5,0
17,2009,Christian Democratic Party (Kristelig Folkeparti),2917,4.0,0
17,2009,Liberal Party (Venstre),2119,2.9,0
17,2009,Red,447,0.6,0
17,2009,Others,406,0.6,0
18,2009,Registered Electors,177796,,
18,2009,Turnout,130571,73.4,
18,2009,Valid Votes,129703,,
18,2009,Labour Party,50912,39.3,4
18,2009,Progress Party,31562,24.3,3
18,2009,Conservative Party (H&oslash;yre),14905,11.5,1
18,2009,Center Party,10736,8.3,1
18,2009,Socialist Left Party,10045,7.7,1
18,2009,Christian Democratic Party (Kristelig Folkeparti),4778,3.7,0
18,2009,Liberal Party (Venstre),2957,2.3,0
18,2009,Red,1829,1.4,0
18,2009,Others,1979,1.5,0
19,2009,Registered Electors,115670,,
19,2009,Turnout,84666,73.2,
19,2009,Valid Votes,84216,,
19,2009,Labour Party,30942,36.7,3
19,2009,Progress Party,21224,25.2,2
19,2009,Conservative Party (H&oslash;yre),10846,12.9,1
19,2009,Center Party,7015,8.3,1
19,2009,Socialist Left Party,6275,7.5,0
19,2009,Christian Democratic Party (Kristelig Folkeparti),3042,3.6,0
19,2009,Liberal Party (Venstre),2150,2.6,0
19,2009,Red,1242,1.5,0
19,2009,Others,1480,1.8,0
20,2009,Registered Electors,52686,,
20,2009,Turnout,37395,71.0,
20,2009,Valid Votes,37097,,
20,2009,Labour Party,16834,45.4,3
20,2009,Progress Party,8277,22.3,1
20,2009,Conservative Party (H&oslash;yre),3970,10.7,1
20,2009,Socialist Left Party,2989,8.1,0
20,2009,Center Party,1613,4.3,0
20,2009,Christian Democratic Party (Kristelig Folkeparti),1026,2.8,0
20,2009,Liberal Party (Venstre),847,2.3,0
20,2009,Red,299,0.8,0
20,2009,Others,1242,3.3,0
