,2002,Registered Electors,1398156,,
,2002,Voters,997754,71.4,
,2002,Valid Ballot Envelopes,995085,,
,2002,New Era,237452,23.9,26
,2002,For Human Rights in a United Latvia,189088,19.0,25
,2002,People's Party,165246,16.6,20
,2002,Union of Greens and Farmers,93759,9.4,12
,2002,First Party of Latvia,94752,9.5,10
,2002,For Fatherland and Freedom,53396,5.4,7
,2002,Latvia's Way,48430,4.9,0
,2002,Latvian Social Democratic Workers' Party,39837,4.0,0
,2002,Others,68289,6.9,0
1,2002,Registered Electors,397745,,
1,2002,Voters,286762,72.1,
1,2002,Valid Ballot Envelopes,285759,,
1,2002,For Human Rights in a United Latvia,86801,30.4,10
1,2002,New Era,74799,26.2,8
1,2002,People's Party,32354,11.3,4
1,2002,First Party of Latvia,21783,7.6,2
1,2002,For Fatherland and Freedom,16423,5.7,2
1,2002,Union of Greens and Farmers,15892,5.6,2
1,2002,Latvia's Way,12508,4.4,0
1,2002,Latvian Social Democratic Workers' Party,10070,3.5,0
1,2002,Others,13996,4.9,0
2,2002,Registered Electors,357566,,
2,2002,Voters,266901,74.6,
2,2002,Valid Ballot Envelopes,266309,,
2,2002,New Era,73599,27.6,8
2,2002,People's Party,57104,21.4,6
2,2002,Union of Greens and Farmers,30957,11.6,4
2,2002,First Party of Latvia,27880,10.5,3
2,2002,For Human Rights in a United Latvia,22889,8.6,3
2,2002,For Fatherland and Freedom,15170,5.7,2
2,2002,Latvia's Way,14051,5.3,0
2,2002,Latvian Social Democratic Workers' Party,10029,3.8,0
2,2002,Others,13561,5.1,0
3,2002,Registered Electors,237766,,
3,2002,Voters,158463,66.6,
3,2002,Valid Ballot Envelopes,158044,,
3,2002,For Human Rights in a United Latvia,57707,36.5,9
3,2002,Union of Greens and Farmers,15081,9.5,2
3,2002,New Era,15076,9.5,2
3,2002,People's Party,11575,7.3,2
3,2002,First Party of Latvia,9560,6.0,1
3,2002,For Fatherland and Freedom,5907,3.7,1
3,2002,Latvia's Way,8362,5.3,0
3,2002,Latvian Social Democratic Workers' Party,7620,4.8,0
3,2002,Others,25947,16.4,0
4,2002,Registered Electors,191828,,
4,2002,Voters,137058,71.4,
4,2002,Valid Ballot Envelopes,136746,,
4,2002,New Era,36281,26.5,4
4,2002,People's Party,34459,25.2,4
4,2002,First Party of Latvia,18010,13.2,2
4,2002,Union of Greens and Farmers,14554,10.6,2
4,2002,For Human Rights in a United Latvia,8284,6.1,1
4,2002,For Fatherland and Freedom,7563,5.5,1
4,2002,Latvia's Way,5778,4.2,0
4,2002,Latvian Social Democratic Workers' Party,5472,4.0,0
4,2002,Others,5688,4.2,0
5,2002,Registered Electors,213251,,
5,2002,Voters,148570,69.7,
5,2002,Valid Ballot Envelopes,148227,,
5,2002,New Era,37697,25.4,4
5,2002,People's Party,29754,20.1,4
5,2002,First Party of Latvia,17519,11.8,2
5,2002,Union of Greens and Farmers,17275,11.7,2
5,2002,For Human Rights in a United Latvia,13407,9.0,2
5,2002,For Fatherland and Freedom,8333,5.6,1
5,2002,Latvia's Way,7731,5.2,0
5,2002,Latvian Social Democratic Workers' Party,6646,4.5,0
5,2002,Others,9097,6.1,0
