,2005,Electores Inscritos,8785762,,
,2005,Votantes,5713640,65.0,
,2005,Blancos,103581,1.8,
,2005,Nulos,63789,1.1,
,2005,Partido Socialista (PS),2573869,45.0,120
,2005,Partido Social Democrata (PPD/PSD),1639802,28.7,72
,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),432009,7.6,14
,2005,Partido Popular (CDS-PP),415043,7.3,12
,2005,Bloco de Esquerda (B.E.),364430,6.4,8
,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),47740,0.8,0
,2005,Partido da Nova Democracia (PND),40008,0.7,0
,2005,Partido Humanista (PH),16873,0.3,0
,2005,Partido Nacional Renovador (PNR),9323,0.2,0
,2005,Partido Oper&aacute;rio de Unidade Socialista (POUS),5570,0.1,0
,2005,Partido Democr&aacute;tico do Atl&acirc;ntico (PDA),1603,0.0,0
01,2005,Electores Inscritos,591179,,
01,2005,Votantes,389925,66.0,
01,2005,Blancos,7434,1.9,
01,2005,Nulos,3911,1.0,
01,2005,Partido Socialista (PS),160227,41.1,8
01,2005,Partido Social Democrata (PPD/PSD),139062,35.7,6
01,2005,Partido Popular (CDS-PP),38046,9.8,1
01,2005,Bloco de Esquerda (B.E.),19833,5.1,0
01,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),13784,3.5,0
01,2005,Partido da Nova Democracia (PND),3511,0.9,0
01,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),2368,0.6,0
01,2005,Partido Humanista (PH),1044,0.3,0
01,2005,Partido Nacional Renovador (PNR),705,0.2,0
02,2005,Electores Inscritos,138674,,
02,2005,Votantes,87350,63.0,
02,2005,Blancos,1042,1.2,
02,2005,Nulos,894,1.0,
02,2005,Partido Socialista (PS),44554,51.0,2
02,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),21034,24.1,1
02,2005,Partido Social Democrata (PPD/PSD),10729,12.3,0
02,2005,Bloco de Esquerda (B.E.),4144,4.7,0
02,2005,Partido Popular (CDS-PP),2562,2.9,0
02,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),1632,1.9,0
02,2005,Partido da Nova Democracia (PND),350,0.4,0
02,2005,Partido Oper&aacute;rio de Unidade Socialista (POUS),212,0.2,0
02,2005,Partido Nacional Renovador (PNR),197,0.2,0
03,2005,Electores Inscritos,689229,,
03,2005,Votantes,481248,69.8,
03,2005,Blancos,6545,1.4,
03,2005,Nulos,4074,0.8,
03,2005,Partido Socialista (PS),218589,45.4,9
03,2005,Partido Social Democrata (PPD/PSD),158233,32.9,7
03,2005,Partido Popular (CDS-PP),37656,7.8,1
03,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),23003,4.8,1
03,2005,Bloco de Esquerda (B.E.),22187,4.6,0
03,2005,Partido da Nova Democracia (PND),4386,0.9,0
03,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),3691,0.8,0
03,2005,Partido Humanista (PH),1311,0.3,0
03,2005,Partido Oper&aacute;rio de Unidade Socialista (POUS),868,0.2,0
03,2005,Partido Nacional Renovador (PNR),705,0.1,0
04,2005,Electores Inscritos,149209,,
04,2005,Votantes,83227,55.8,
04,2005,Blancos,1218,1.5,
04,2005,Nulos,1201,1.4,
04,2005,Partido Socialista (PS),35010,42.1,2
04,2005,Partido Social Democrata (PPD/PSD),32448,39.0,2
04,2005,Partido Popular (CDS-PP),8036,9.7,0
04,2005,Bloco de Esquerda (B.E.),2024,2.4,0
04,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),1692,2.0,0
04,2005,Partido da Nova Democracia (PND),616,0.7,0
04,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),459,0.6,0
04,2005,Partido Humanista (PH),263,0.3,0
04,2005,Partido Nacional Renovador (PNR),260,0.3,0
05,2005,Electores Inscritos,189375,,
05,2005,Votantes,124655,65.8,
05,2005,Blancos,1780,1.4,
05,2005,Nulos,1766,1.4,
05,2005,Partido Socialista (PS),69788,56.0,4
05,2005,Partido Social Democrata (PPD/PSD),33235,26.7,1
05,2005,Partido Popular (CDS-PP),6592,5.3,0
05,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),4685,3.8,0
05,2005,Bloco de Esquerda (B.E.),4656,3.7,0
05,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),947,0.8,0
05,2005,Partido da Nova Democracia (PND),611,0.5,0
05,2005,Partido Humanista (PH),325,0.3,0
05,2005,Partido Nacional Renovador (PNR),270,0.2,0
06,2005,Electores Inscritos,378216,,
06,2005,Votantes,244526,64.7,
06,2005,Blancos,5809,2.4,
06,2005,Nulos,2806,1.1,
06,2005,Partido Socialista (PS),111040,45.4,6
06,2005,Partido Social Democrata (PPD/PSD),78052,31.9,4
06,2005,Bloco de Esquerda (B.E.),15442,6.3,0
06,2005,Partido Popular (CDS-PP),13715,5.6,0
06,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),13462,5.5,0
06,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),1551,0.6,0
06,2005,Partido da Nova Democracia (PND),1282,0.5,0
06,2005,Partido Humanista (PH),664,0.3,0
06,2005,Partido Oper&aacute;rio de Unidade Socialista (POUS),360,0.1,0
06,2005,Partido Nacional Renovador (PNR),343,0.1,0
07,2005,Electores Inscritos,146462,,
07,2005,Votantes,96775,66.1,
07,2005,Blancos,1321,1.4,
07,2005,Nulos,784,0.8,
07,2005,Partido Socialista (PS),48080,49.7,2
07,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),20245,20.9,1
07,2005,Partido Social Democrata (PPD/PSD),16170,16.7,0
07,2005,Bloco de Esquerda (B.E.),4463,4.6,0
07,2005,Partido Popular (CDS-PP),3594,3.7,0
07,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),1302,1.3,0
07,2005,Partido da Nova Democracia (PND),397,0.4,0
07,2005,Partido Humanista (PH),191,0.2,0
07,2005,Partido Nacional Renovador (PNR),123,0.1,0
07,2005,Partido Oper&aacute;rio de Unidade Socialista (POUS),105,0.1,0
08,2005,Electores Inscritos,324329,,
08,2005,Votantes,199823,61.6,
08,2005,Blancos,4157,2.1,
08,2005,Nulos,2568,1.3,
08,2005,Partido Socialista (PS),98575,49.3,6
08,2005,Partido Social Democrata (PPD/PSD),49098,24.6,2
08,2005,Bloco de Esquerda (B.E.),15316,7.7,0
08,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),13835,6.9,0
08,2005,Partido Popular (CDS-PP),11537,5.8,0
08,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),1720,0.9,0
08,2005,Partido da Nova Democracia (PND),1565,0.8,0
08,2005,Partido Humanista (PH),952,0.5,0
08,2005,Partido Nacional Renovador (PNR),500,0.3,0
09,2005,Electores Inscritos,167559,,
09,2005,Votantes,101052,60.3,
09,2005,Blancos,1895,1.9,
09,2005,Nulos,1520,1.5,
09,2005,Partido Socialista (PS),47193,46.7,2
09,2005,Partido Social Democrata (PPD/PSD),35008,34.6,2
09,2005,Partido Popular (CDS-PP),7009,6.9,0
09,2005,Bloco de Esquerda (B.E.),3439,3.4,0
09,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),2958,2.9,0
09,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),676,0.7,0
09,2005,Partido da Nova Democracia (PND),658,0.7,0
09,2005,Partido Humanista (PH),364,0.4,0
09,2005,Partido Nacional Renovador (PNR),332,0.3,0
10,2005,Electores Inscritos,384632,,
10,2005,Votantes,249094,64.8,
10,2005,Blancos,5807,2.3,
10,2005,Nulos,3129,1.3,
10,2005,Partido Social Democrata (PPD/PSD),99144,39.8,5
10,2005,Partido Socialista (PS),88623,35.6,4
10,2005,Partido Popular (CDS-PP),22044,8.8,1
10,2005,Bloco de Esquerda (B.E.),13788,5.5,0
10,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),11423,4.6,0
10,2005,Partido da Nova Democracia (PND),1867,0.7,0
10,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),1485,0.6,0
10,2005,Partido Humanista (PH),747,0.3,0
10,2005,Partido Oper&aacute;rio de Unidade Socialista (POUS),572,0.2,0
10,2005,Partido Nacional Renovador (PNR),465,0.2,0
11,2005,Electores Inscritos,1794517,,
11,2005,Votantes,1186371,66.1,
11,2005,Blancos,25460,2.1,
11,2005,Nulos,12765,1.1,
11,2005,Partido Socialista (PS),523358,44.1,23
11,2005,Partido Social Democrata (PPD/PSD),280448,23.6,12
11,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),115571,9.7,5
11,2005,Bloco de Esquerda (B.E.),103971,8.8,4
11,2005,Partido Popular (CDS-PP),97652,8.2,4
11,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),10978,0.9,0
11,2005,Partido da Nova Democracia (PND),7183,0.6,0
11,2005,Partido Humanista (PH),3581,0.3,0
11,2005,Partido Nacional Renovador (PNR),2823,0.2,0
11,2005,Partido Oper&aacute;rio de Unidade Socialista (POUS),1456,0.1,0
11,2005,Partido Democr&aacute;tico do Atl&acirc;ntico (PDA),1125,0.1,0
12,2005,Electores Inscritos,108636,,
12,2005,Votantes,71009,65.4,
12,2005,Blancos,1014,1.4,
12,2005,Nulos,660,0.9,
12,2005,Partido Socialista (PS),38910,54.8,2
12,2005,Partido Social Democrata (PPD/PSD),14389,20.3,0
12,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),8585,12.1,0
12,2005,Bloco de Esquerda (B.E.),3264,4.6,0
12,2005,Partido Popular (CDS-PP),2997,4.2,0
12,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),619,0.9,0
12,2005,Partido da Nova Democracia (PND),242,0.3,0
12,2005,Partido Humanista (PH),202,0.3,0
12,2005,Partido Nacional Renovador (PNR),127,0.2,0
13,2005,Electores Inscritos,1449201,,
13,2005,Votantes,1002460,69.2,
13,2005,Blancos,17347,1.7,
13,2005,Nulos,11123,1.1,
13,2005,Partido Socialista (PS),486501,48.5,20
13,2005,Partido Social Democrata (PPD/PSD),278774,27.8,12
13,2005,Partido Popular (CDS-PP),68382,6.8,2
13,2005,Bloco de Esquerda (B.E.),66986,6.7,2
13,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),54297,5.4,2
13,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),7993,0.8,0
13,2005,Partido da Nova Democracia (PND),7666,0.8,0
13,2005,Partido Humanista (PH),2353,0.2,0
13,2005,Partido Oper&aacute;rio de Unidade Socialista (POUS),1038,0.1,0
14,2005,Electores Inscritos,388507,,
14,2005,Votantes,253977,65.4,
14,2005,Blancos,4670,1.8,
14,2005,Nulos,3352,1.3,
14,2005,Partido Socialista (PS),117183,46.1,6
14,2005,Partido Social Democrata (PPD/PSD),67016,26.4,3
14,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),21882,8.6,1
14,2005,Partido Popular (CDS-PP),17607,6.9,0
14,2005,Bloco de Esquerda (B.E.),16592,6.5,0
14,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),2334,0.9,0
14,2005,Partido da Nova Democracia (PND),1676,0.7,0
14,2005,Partido Humanista (PH),772,0.3,0
14,2005,Partido Nacional Renovador (PNR),502,0.2,0
14,2005,Partido Oper&aacute;rio de Unidade Socialista (POUS),391,0.2,0
15,2005,Electores Inscritos,661125,,
15,2005,Votantes,428115,64.8,
15,2005,Blancos,7120,1.7,
15,2005,Nulos,4274,1.0,
15,2005,Partido Socialista (PS),187135,43.7,8
15,2005,CDU - Coliga&ccedil;&atilde;o Democr&aacute;tica Unit&aacute;ria (PCP-PEV),85379,19.9,3
15,2005,Partido Social Democrata (PPD/PSD),68708,16.0,3
15,2005,Bloco de Esquerda (B.E.),43851,10.2,2
15,2005,Partido Popular (CDS-PP),21614,5.0,1
15,2005,Partido Comunista dos Trabalhadores Portugueses (PCTP/MRPP),5343,1.2,0
15,2005,Partido da Nova Democracia (PND),2099,0.5,0
15,2005,Partido Humanista (PH),1122,0.3,0
15,2005,Partido Nacional Renovador (PNR),902,0.2,0
15,2005,Partido Oper&aacute;rio de Unidade Socialista (POUS),568,0.1,0
16,2005,Electores Inscritos,232247,,
16,2005,Votantes,142197,61.2,
16,2005,Blancos,2188,1.5,
16,2005,Nulos,1436,1.0,
