,2003,Registered Electors,7570337,,
,2003,Voters,6936801,91.6,
,2003,Blank and Invalid Votes,364612,5.3,
,2003,Valid Votes,6572189,94.7,
,2003,Flemish Liberals and Democrats (VLD),1009223,15.4,25
,2003,Socialist Party (PS),855992,13.0,25
,2003,Reform Movement (MR),748952,11.4,24
,2003,Socialist Party. Different - Spirit (sp.a-spirit),979750,14.9,23
,2003,Christian Democratic & Flemish (CD&V),870749,13.2,21
,2003,Flemish Bloc (VB),767605,11.7,18
,2003,Humanist Democratic Center (CDH),359660,5.5,8
,2003,Ecolo,201118,3.1,4
,2003,New Flemish Alliance (N-VA),201399,3.1,1
,2003,National Front (FN),130012,2.0,1
,2003,Agalev,162205,2.5,0
,2003,Vivant,81337,1.2,0
,2003,Others,204187,3.1,0
01,2003,Registered Electors,1253441,,
01,2003,Voters,1158568,92.4,
01,2003,Blank and Invalid Votes,39653,3.4,
01,2003,Valid Votes,1118915,96.6,
01,2003,Flemish Bloc (VB),269523,24.1,7
01,2003,Socialist Party. Different - Spirit (sp.a-spirit),243879,21.8,6
01,2003,Flemish Liberals and Democrats (VLD),243623,21.8,6
01,2003,Christian Democratic & Flemish (CD&V),220127,19.7,5
01,2003,Agalev,50366,4.5,0
01,2003,New Flemish Alliance (N-VA),49028,4.4,0
01,2003,Vivant,16098,1.4,0
01,2003,Others,26271,2.3,0
02,2003,Registered Electors,1005028,,
02,2003,Voters,879505,87.5,
02,2003,Blank and Invalid Votes,36138,4.1,
02,2003,Valid Votes,843367,95.9,
02,2003,Reform Movement (MR),182290,21.6,6
02,2003,Socialist Party (PS),129434,15.3,4
02,2003,Flemish Liberals and Democrats (VLD),97237,11.5,3
02,2003,Flemish Bloc (VB),86830,10.3,2
02,2003,Christian Democratic & Flemish (CD&V),73776,8.7,2
02,2003,Socialist Party. Different - Spirit (sp.a-spirit),71572,8.5,2
02,2003,Ecolo,52295,6.2,2
02,2003,Humanist Democratic Center (CDH),53129,6.3,1
02,2003,National Front (FN),18986,2.3,0
02,2003,New Flemish Alliance (N-VA),18634,2.2,0
02,2003,Agalev,13152,1.6,0
02,2003,Vivant,7910,0.9,0
02,2003,Others,38122,4.5,0
03,2003,Registered Electors,1080391,,
03,2003,Voters,1009445,93.4,
03,2003,Blank and Invalid Votes,42435,4.2,
03,2003,Valid Votes,967010,95.8,
03,2003,Flemish Liberals and Democrats (VLD),296999,30.7,7
03,2003,Socialist Party. Different - Spirit (sp.a-spirit),213413,22.1,5
03,2003,Christian Democratic & Flemish (CD&V),184713,19.1,4
03,2003,Flemish Bloc (VB),162166,16.8,4
03,2003,Agalev,43737,4.5,0
03,2003,New Flemish Alliance (N-VA),41255,4.3,0
03,2003,Vivant,9842,1.0,0
03,2003,Others,14885,1.5,0
04,2003,Registered Electors,881569,,
04,2003,Voters,794960,90.2,
04,2003,Blank and Invalid Votes,68542,8.6,
04,2003,Valid Votes,726418,91.4,
04,2003,Socialist Party (PS),320144,44.1,10
04,2003,Reform Movement (MR),159487,22.0,5
04,2003,Humanist Democratic Center (CDH),87975,12.1,2
04,2003,National Front (FN),52332,7.2,1
04,2003,Ecolo,46400,6.4,1
04,2003,Vivant,9092,1.3,0
04,2003,Flemish Bloc (VB),6198,0.9,0
04,2003,Others,44790,6.2,0
05,2003,Registered Electors,357523,,
05,2003,Voters,332873,93.1,
05,2003,Blank and Invalid Votes,14962,4.5,
05,2003,Valid Votes,317911,95.5,
05,2003,Flemish Liberals and Democrats (VLD),85617,26.9,2
05,2003,Socialist Party. Different - Spirit (sp.a-spirit),78353,24.6,2
05,2003,Christian Democratic & Flemish (CD&V),62834,19.8,2
05,2003,Flemish Bloc (VB),47337,14.9,1
05,2003,Agalev,16612,5.2,0
05,2003,New Flemish Alliance (N-VA),14364,4.5,0
